label,concentration,asymmetry,smoothness,gini,m20
spiral,1.2810376093497313,0.8194939,0.56255704,0.69506776,-0.8096162758325361
spiral,1.2968268482389305,0.81262386,0.56584597,0.6948733,-0.7473357399323107
spiral,1.4054301722989968,0.8428748,0.57334703,0.66943836,-0.8452487374451576
spiral,1.407804784091232,0.791899,0.57255113,0.68880117,-0.828250763003511
spiral,1.314916181717628,0.83034927,0.578686,0.6912296,-0.7344579273872553
spiral,1.7262917467036243,0.7823412,0.5508183,0.6769742,-0.9975012362969412
spiral,1.3408842444935156,0.80396074,0.573692,0.696812,-0.7777070637494444
spiral,1.3741927709182247,0.8110886,0.57266736,0.69070756,-0.790513891005365
spiral,1.70273994108147,0.776686,0.543329,0.6630759,-0.8970618223163193
spiral,1.4179872686364556,0.79277134,0.564,0.6889105,-0.8231614196978342
spiral,1.8391682760792805,0.77425754,0.54573876,0.66299295,-1.0257076754087968
spiral,1.409297611106905,0.8082835,0.56886977,0.66858923,-0.842036272101146
spiral,1.2884091461205416,0.8365613,0.57301986,0.6824798,-0.754461711553235
spiral,1.3566885128455473,0.79224426,0.57352453,0.6999719,-0.8201369198738473
spiral,1.3224972252267089,0.8300732,0.5788887,0.69642824,-0.7625137498945892
spiral,1.3752159382312765,0.82561207,0.5739229,0.67789894,-0.8264444846398982
spiral,1.2477972447795482,0.8338951,0.5734389,0.707531,-0.8011063014291213
spiral,1.7600021560596255,0.79739356,0.5608481,0.70295537,-0.9243815426242616
spiral,1.4235646932434118,0.79723686,0.5603562,0.68983155,-0.8657263971093874
spiral,1.4317908108353439,0.8196624,0.5777425,0.66736126,-0.7918043644389466
merger,1.191006007466357,0.82041043,0.5726563,0.69435334,-0.7236973350852821
merger,2.7325028503908126,0.65032536,0.3683668,0.7824443,-2.065044516036924
merger,2.5005405711337687,0.7993379,0.53743625,0.69099975,-1.5991695149555691
merger,1.9619562091721852,0.79007924,0.53706026,0.67153203,-1.212020138189826
merger,1.659384340712383,0.43361482,0.17662191,0.72505844,-1.1846083762315271
merger,2.7243488205404147,1.1505786,0.79379505,0.70619404,-1.8479536029981847
merger,2.2223502643537105,0.74502987,0.53383297,0.68837833,-1.4531023291619718
merger,1.6279549446627415,0.3991638,0.22326882,0.70478404,-1.1549754242961907
merger,1.9565727991127704,0.7983601,0.55429906,0.6702403,-1.1205841133691719
merger,1.8169835865354669,0.82421005,0.5496389,0.68853164,-1.0787294762019424
merger,3.054584609761358,1.0728906,0.75731146,0.7188854,-2.182815600531697
merger,1.6796713645951225,0.78717226,0.56003296,0.67959225,-0.9346770414092822
merger,3.061911093753587,0.7352956,0.5316689,0.7188773,-2.1735333011282862
merger,1.5954554125648726,0.83268446,0.57568216,0.6999568,-0.8786062751307024
merger,1.8546763956050036,0.5080651,0.3371453,0.7054892,-1.3292772880635257
merger,1.727076810482022,0.8198129,0.54479367,0.67546403,-1.0514600356624473
merger,2.38182536081619,0.82432044,0.5221514,0.70216817,-1.5659686148083483
merger,2.346841527246771,0.52237546,0.33000654,0.7306299,-1.8602623977808448
merger,2.063723589479501,0.8625004,0.54773027,0.69127935,-1.4071588912429303
merger,1.4027749888675123,0.81557494,0.5624436,0.687604,-0.8641289864165737
merger,2.4048642530121564,1.2255098,0.79393274,0.6967807,-1.5680254736288266
merger,2.398296322428039,0.8009195,0.53743285,0.6924214,-1.5608795851410886
merger,1.8605447387345921,0.49932867,0.3039373,0.71666944,-1.3291446652837569
merger,2.597494207609268,0.75985676,0.5218057,0.69701076,-1.6908724933558092
merger,1.2650889344786334,0.82394916,0.5793833,0.697988,-0.7822987167875844
merger,2.1759162272088233,0.49445066,0.22360502,0.77087796,-1.842381256387366
merger,1.9786782087685209,1.2376328,0.83444387,0.6638092,-1.3227884492042568
merger,2.1092009854507396,0.61954504,0.3926271,0.71890783,-1.4356123977337167
merger,2.3770010036426434,0.7663645,0.51538795,0.6690631,-1.564824367714624
merger,2.173088071668449,0.83009267,0.53853697,0.68198663,-1.3439911165467808
merger,1.8617951626816964,0.8053423,0.55295146,0.6877501,-1.0171140082002443
merger,1.3802846229127304,0.8175479,0.5717857,0.7020263,-0.8877764348933843
merger,1.8501212879361129,0.8018455,0.54099196,0.6861806,-1.0127304207481724
merger,1.6621049344519812,0.80218977,0.556732,0.68408906,-0.958485201728363
merger,1.370938316956027,0.8442772,0.5711056,0.69159126,-0.8214391005817865
merger,1.9516368243356501,0.49491963,0.28145102,0.7554548,-1.4241830249598277
merger,1.4056520289815155,0.85463595,0.5799816,0.7064122,-0.8099207740387881
merger,3.1417075327578328,1.0445071,0.68282527,0.72850955,-2.1159531263711564
merger,2.098908791053301,0.5756739,0.2919987,0.7351304,-1.5623796097626186
merger,2.3091045435636732,0.755927,0.53665584,0.68816507,-1.5131589165755406
merger,1.879140908569715,0.7976678,0.5483174,0.6821221,-0.974832651056252
merger,1.5760621537723016,0.8021537,0.55995643,0.70348144,-0.9242971518728323
merger,1.677448259694922,0.8205064,0.5500278,0.6883707,-0.9534589351478681
merger,1.8676125955656995,0.8023923,0.5543183,0.68611896,-1.071374862658733
merger,1.8880463654975788,0.80141914,0.546769,0.6874444,-1.027948199286375
merger,2.5386553586167793,0.80182964,0.5355419,0.70642763,-1.6789775974224581
merger,2.4918912464153067,0.6440505,0.4104551,0.7439856,-1.835211053827283
merger,1.5217246005617948,0.82970434,0.5626424,0.68840533,-0.8216581351609588
merger,2.6517520088536397,0.7450126,0.5232065,0.6989969,-1.8252050638625106
merger,2.37055029269679,0.71433693,0.4059813,0.74558717,-1.685920319356235
merger,2.22616806677516,0.8564144,0.5464678,0.6972567,-1.408446861532529
merger,1.66670674597046,0.8341938,0.56070524,0.6783056,-1.0109112609495803
merger,2.406741807618733,0.7998322,0.53125226,0.68933505,-1.575075196114281
merger,1.796986015265598,0.3495261,0.22483727,0.7399044,-1.2882908437657934
merger,2.3035009295960913,0.7435411,0.54229873,0.677591,-1.3321652388722538
merger,1.8686636494568054,0.5498853,0.29641318,0.72510606,-1.23648961870853
merger,2.228874814514983,0.8246911,0.5427953,0.67669547,-1.4295815018610731
merger,1.66015325655559,0.5132192,0.34179842,0.68725884,-1.1565295124913701
merger,2.017080359552791,0.5189945,0.35361746,0.7126283,-1.3721497118823192
merger,2.3395377903626855,1.0284357,0.66660005,0.6830601,-1.5254104423082957
merger,2.096156165274026,0.8381279,0.54169786,0.68490744,-1.4616663409227946
merger,1.4418872221192591,0.8049156,0.56603116,0.6908771,-0.8853627902923449
merger,1.9023879196521363,0.8789875,0.44387344,0.7009017,-1.335892992161734
merger,1.3084802949261385,0.8149414,0.56039745,0.6933497,-0.7729301892974539
merger,1.9128602562086703,0.41125828,0.26135367,0.7202657,-1.374404735846408
merger,1.5145654297166908,0.5070214,0.19427265,0.6979914,-1.0906610914216353
merger,1.6371408593179229,0.80902964,0.5581063,0.69648415,-0.9903161146828793
merger,2.870272178901253,1.0647341,0.70304793,0.7211749,-1.7405075643499583
merger,1.7211932028466617,0.5236144,0.36517507,0.68689543,-1.2098375152171894
merger,2.4084132493711823,1.0974451,0.7307446,0.69346225,-1.5742789326841733
merger,2.907832664568526,1.0672376,0.7238541,0.7149086,-1.7649281906796848
merger,2.2718409081881896,0.77571636,0.5480414,0.69346154,-1.5463071299074522
merger,1.3773160677087148,0.8102605,0.5615441,0.6797694,-0.7850468005938537
merger,1.7556535322966973,0.555804,0.25051782,0.72766674,-1.2553101245711702
merger,1.8749950153506396,0.5118423,0.2680142,0.75099736,-1.3569458999576396
merger,1.6396252766309125,0.8190786,0.56592816,0.6993913,-0.9948444474230783
merger,2.7115495045587994,0.764097,0.50092834,0.6903367,-1.8575754055753237
merger,2.1878211606564677,0.7580905,0.5391272,0.68198276,-1.444177317670957
merger,1.9746060761708724,0.8146361,0.5573805,0.6763472,-1.2600418919886645
merger,2.0982545132284343,0.79792374,0.547867,0.69736326,-1.1645751253198873
merger,2.044626625279597,0.64275455,0.36369646,0.7410754,-1.391696504451631
merger,2.2626197324637207,0.7584389,0.5170745,0.7335263,-1.462342807001748
merger,2.7638453142971064,0.7467531,0.5233667,0.69948137,-1.9236831155262073
merger,2.0636814036345523,0.8069568,0.53772455,0.6858233,-1.3096194975540387
merger,1.7389163624833883,0.8025981,0.5492597,0.6732091,-1.0587804400120842
merger,1.989840529128881,0.4201532,0.19238552,0.7558502,-1.5896557465163779
merger,1.9181823758773107,0.75620955,0.53807265,0.68294156,-1.1948545615349784
merger,2.1913160420174362,1.2533332,0.8088569,0.68448234,-1.4238974624023115
merger,2.8271506246051388,0.72406864,0.48853293,0.7637925,-2.0211253872818995
merger,1.469519020078083,0.8090809,0.56028605,0.69908863,-0.8625651442351784
merger,2.496257976488156,0.5439879,0.37700942,0.7370645,-1.925399662841101
merger,1.6612225821549824,0.5329702,0.26163766,0.69426715,-1.1921537205435861
merger,2.015671794439498,0.80398655,0.555329,0.6786325,-1.1980143610966427
merger,2.317058541556722,0.6728383,0.45422578,0.74093944,-1.5048190785711302
merger,2.1597273278346147,0.75630957,0.54002964,0.6870534,-1.5406337094368023
merger,2.161507445758663,1.0136395,0.6765015,0.6916754,-1.345431986899829
merger,1.9697929866227097,0.82263994,0.5427606,0.67785144,-1.1599512088477337
merger,1.806257605338244,0.8143418,0.5478442,0.6727148,-1.007568820503861
merger,2.5674334349281085,0.8229029,0.49957752,0.7443876,-1.8120916914001481
merger,2.909367531639007,1.1167195,0.7367615,0.705964,-1.8839424325642768
merger,1.8572857282518132,0.6016479,0.31772196,0.69938433,-1.296816126917743
merger,1.2030562447279032,0.8073683,0.56305766,0.7026985,-0.7087220737942528
merger,2.369286190523034,0.7387258,0.5359743,0.68593395,-1.6013320752413962
merger,1.5492563176108767,0.7988498,0.5633343,0.69339037,-0.9310082622885709
merger,2.082781757944196,0.4714163,0.25993294,0.73875576,-1.6469277660962478
merger,2.0369477404001533,0.80027324,0.5266113,0.6737089,-1.3044714785670641
merger,1.5158432786384357,0.8018013,0.5675651,0.6898396,-0.9177213155755739
merger,1.5988848168106742,0.83085084,0.56246006,0.69301164,-0.9036939316276477
merger,2.236814300172098,0.55957115,0.32378268,0.73847616,-1.6525832224730839
merger,1.7234183866200883,0.77618474,0.5462443,0.67963743,-0.9926646901682482
merger,1.799452528573844,0.8042861,0.5496662,0.6809608,-1.0633761516738427
merger,2.4003461306599587,1.2923019,0.8100367,0.6936122,-1.5949790304377414
merger,1.566135762820029,0.8110924,0.5587604,0.6833959,-0.8825792420834108
merger,2.470868083136295,0.76568687,0.5279755,0.6892199,-1.6224811606119245
merger,1.992953403540532,0.66250056,0.3829268,0.70259285,-1.372472384431928
merger,1.4308167130619487,0.82417756,0.5591711,0.68043685,-0.8035387277713365
merger,2.090243678835241,1.3464953,0.83941114,0.69162035,-1.3580281678964015
merger,1.8253909210108978,0.8205422,0.55408585,0.67602754,-0.9948904443973973
merger,1.7801806908190216,0.79886043,0.5560505,0.6974807,-1.0056118003583978
merger,1.5083648599326127,0.8285446,0.56897134,0.70055765,-0.8621888157545766
merger,2.43141305498042,0.7580714,0.54476565,0.69618535,-1.5932273228196174
merger,2.1068684194341607,0.51902634,0.33603093,0.74593437,-1.450165485805671
merger,2.259496762145912,0.8033822,0.5415666,0.6972161,-1.2926143934402505
merger,2.259482728154685,0.3821556,0.26262015,0.76503557,-1.8649373179448108
merger,1.9890548441778564,0.81248474,0.54216176,0.6778246,-1.1259116538230993
merger,2.343361637287202,0.7706755,0.5354806,0.68913746,-1.4786909335272578
merger,1.9320962162501611,0.7925771,0.5519035,0.6872567,-1.0826228795057904
merger,2.0538607244465963,0.7880503,0.54260826,0.6741054,-1.3375518089429923
merger,2.492119542363837,0.766048,0.5156625,0.69865584,-1.646372485280567
merger,2.0832515687931634,0.44684404,0.2859598,0.7241626,-1.6300881493852324
merger,1.828398158687405,0.82382405,0.5513783,0.68221855,-1.138464480442944
merger,1.2741997974350756,0.80562675,0.57129824,0.69821316,-0.8634233438640051
merger,1.3194332341305695,0.82905793,0.57079643,0.69831705,-0.8052050226911778
merger,2.402097836349034,0.7881837,0.53440756,0.696898,-1.4825044331700077
merger,1.2911106635668033,0.81100404,0.5655696,0.69607913,-0.8065434331190648
merger,3.077357166120234,1.0234088,0.6864393,0.7100735,-2.137652554392166
merger,2.0344498175125207,0.8362911,0.5553589,0.69153464,-1.3250321115464827
merger,1.814615464922678,0.83115894,0.5593804,0.69216454,-1.1830717155452397
merger,1.494221857280085,0.8303859,0.574987,0.6949152,-0.7931413120627768
merger,2.0675844981770823,0.42409262,0.27227473,0.7622178,-1.5341833181009177
merger,2.1678875842841925,0.3855369,0.24229954,0.76691544,-1.7280839965317736
merger,1.977939393739192,0.7996876,0.54619163,0.6818037,-1.1270253068368197
merger,1.675592720600121,0.4682508,0.2606613,0.69660187,-1.1788353545639079
merger,1.829381078042819,0.7801403,0.5420024,0.68003106,-1.0172965841238513
merger,1.860945247443304,0.8203581,0.54961133,0.6903119,-1.1797031199687134
merger,1.9926357471100231,0.8021043,0.5506017,0.7002444,-1.145383413129567
merger,2.0928303165393034,0.8074191,0.55439067,0.69856256,-1.2883835259781171
merger,2.922935440683838,0.7759112,0.535714,0.7124308,-2.141248904714513
merger,2.0830000868709813,0.56942135,0.3880648,0.71600485,-1.4635752560071074
merger,2.405658351502389,0.94940245,0.6957301,0.69929934,-1.4989067616890372
merger,2.1778690031855277,0.82620585,0.55468655,0.6997,-1.2325600260596083
merger,2.0599723902989124,0.38929605,0.22379176,0.77083635,-1.674648520407394
merger,1.7094716925817215,0.8129708,0.54794997,0.6910729,-0.9375099493323148
merger,2.608074106581206,0.7812368,0.5199921,0.6978276,-1.8501950059253294
merger,2.022488224349357,0.7845465,0.5414835,0.6775106,-1.2695302067373895
merger,1.830081449223992,0.8066957,0.5497271,0.68469644,-1.0721669719686642
merger,1.3620629439093654,0.815857,0.56526786,0.69604474,-0.8495660674863501
merger,2.0847501429001465,0.2774853,0.17542627,0.7830199,-1.8220031148950606
merger,1.8935220400096908,0.6917163,0.33248475,0.7243508,-1.3337260816641683
merger,1.7562486726132778,0.79353744,0.5653127,0.6868049,-1.0730335197369474
merger,2.3343141310468543,0.57439953,0.38446647,0.7447839,-1.746307577512536
merger,2.4545280817700283,1.0161747,0.6817197,0.68675613,-1.509433550433612
merger,1.983126610906745,0.8022198,0.5418615,0.6784215,-1.0944763478909003
merger,2.183971255431821,0.77208346,0.53298575,0.68536544,-1.4003518008963887
merger,1.73998758497709,0.8051856,0.5498695,0.68566096,-0.9634513898770125
merger,2.928659747068487,1.1832845,0.77715284,0.7247309,-1.9829525594870152
merger,2.3943217389004396,0.4175688,0.26993993,0.8051172,-1.9949332899272754
merger,2.3668755525091196,0.78751653,0.530399,0.6955967,-1.542294379631806
merger,2.241520677234357,1.1835825,0.7413525,0.6726217,-1.494894494402957
merger,1.9860976881977723,0.8433796,0.53619504,0.6830051,-1.2610118683387395
merger,1.6226237997314121,0.83665025,0.56708425,0.6860284,-0.9339637747163343
merger,1.8189939484858022,0.7833572,0.2141991,0.71805274,-1.4920698173827902
merger,1.9594545841079043,0.8087724,0.558022,0.6910672,-1.1747466174944137
merger,2.3010055708077926,0.5196096,0.282474,0.7614982,-1.8611660020341652
merger,1.5627627803351583,0.8182527,0.56727374,0.68277293,-0.8682686769033574
merger,2.326457290575051,0.7822361,0.4624077,0.7361896,-1.528821608949847
merger,2.7787525406322704,0.71733755,0.50134444,0.70098364,-2.1244156738673667
merger,1.3229499684811241,0.8276582,0.57643694,0.68812776,-0.8060717316955782
merger,1.6331886261201742,0.8466859,0.5672305,0.697114,-0.8817199063579504
merger,2.0629103242427944,0.80766225,0.5423481,0.68915963,-1.1870963867508342
merger,1.868261923370206,0.78533125,0.54664284,0.68324566,-1.116551368333547
merger,2.2581318599323605,0.80051047,0.54503816,0.70041656,-1.3869755802299883
merger,2.353849912181808,0.7712574,0.52963394,0.6886866,-1.491395146248127
merger,2.1300123074900332,0.50465083,0.2867664,0.7347735,-1.6437894843498897
merger,1.692938249410271,0.43806013,0.21190801,0.6790843,-1.2328154768304072
merger,2.2711445807320634,1.1670827,0.6988024,0.6746917,-1.5591615101208376
merger,2.2124541937122486,1.1893215,0.7288064,0.693725,-1.3910204918292672
merger,2.207232461349205,0.76441103,0.54250264,0.6914784,-1.3416988510344314
merger,2.0080568773899747,1.2828209,0.82757574,0.663745,-1.330884312952064
merger,1.9330667544881202,0.3953749,0.2704085,0.72956026,-1.4086817994770253
merger,1.7926515585328513,0.5614418,0.23833112,0.73946315,-1.281478197454757
merger,2.6982772087112767,0.79999536,0.516432,0.70084,-1.8502194444989342
merger,2.323240217769626,0.5327317,0.32837737,0.76591706,-1.7179460134534856
merger,2.111668502973829,0.44224045,0.23290649,0.8170204,-1.8291236611035684
merger,1.3575572619837037,0.7990266,0.5635876,0.69970506,-0.8211114583873462
merger,1.2328095487571495,0.81451136,0.5722179,0.6975783,-0.7321893201124507
merger,2.3334736880994096,0.78093857,0.535517,0.6985472,-1.440623285090342
merger,2.6529191620984367,0.78783727,0.5211911,0.6918839,-1.9156813771512475
merger,2.032092976642525,0.76170135,0.5263875,0.67607063,-1.3242689794881468
merger,1.9576426728877023,0.791828,0.54673344,0.6771776,-1.098763961066276
merger,2.040673280602159,0.76295704,0.5355539,0.6752644,-1.2804294362886963
merger,2.1030050906432582,1.3120224,0.8330216,0.68942404,-1.4274564949932012
merger,1.7579493459365225,0.788443,0.5595802,0.69770396,-1.2069542914715923
merger,2.6633022781222766,0.76740277,0.53977156,0.7010833,-1.9238675207278255
merger,1.9201478044306657,0.7871593,0.5570581,0.67831486,-1.1645535953669823
merger,3.0462332820911016,1.207697,0.8135135,0.7224735,-1.9150483654987434
merger,1.8444985353454109,0.8024048,0.55343026,0.6985394,-1.1643991707864325
merger,1.3224631728569893,0.8146961,0.5675874,0.68595046,-0.7849209864004543
merger,2.0515411764721545,0.67215323,0.42685625,0.7218751,-1.3892038391382882
merger,2.2384252047403135,0.78722316,0.53534293,0.6853081,-1.2778937834402972
merger,2.5881440704898844,0.7281764,0.51481074,0.6966071,-1.768900592726539
merger,2.097116871368409,0.7556801,0.5402159,0.6790434,-1.3428702050596644
merger,1.6908280827623858,0.5541741,0.19637418,0.71769655,-1.2414764864458618
merger,1.900216919809477,0.82957315,0.54932696,0.6856958,-1.0579026538174467
merger,1.6369141625850108,0.79041296,0.55722356,0.69083196,-0.9452159278385014
merger,1.8725964357179528,0.42721486,0.21167184,0.76209164,-1.4898052948508866
merger,1.8938871996257478,0.8015809,0.55453306,0.68321645,-1.013498014155136
merger,2.4399032452757945,0.76952344,0.53004754,0.6942814,-1.5812065611492143
merger,2.610861646181392,1.142973,0.7730851,0.71055263,-1.6119373865731297
merger,2.5054450700465445,0.5093772,0.3568775,0.77985036,-1.9434070434786084
merger,2.34373287202297,0.7606453,0.531504,0.69497365,-1.4413302734944682
merger,2.4227765601475033,0.7921017,0.5500292,0.7037022,-1.696181862089802
merger,1.7656961047842077,0.82553947,0.55955637,0.6765623,-1.006357110289574
merger,1.4998948699410322,0.8241857,0.57284063,0.6824084,-0.8873309772736055
merger,2.276286549227737,0.77664644,0.53597105,0.70083857,-1.3934836865008056
merger,2.2832680967240178,0.75913876,0.54486966,0.70318353,-1.5252308324137476
merger,2.5884279970229773,1.152305,0.79644704,0.6896032,-1.6214195749939675
merger,2.025332609059581,0.7901413,0.5392605,0.68588835,-1.3340808674102795
merger,2.654227272722115,1.1261843,0.72507143,0.6923939,-1.7214569961434738
merger,1.8254984925534803,0.83091897,0.5471936,0.67267895,-1.13220629772733
merger,2.444932403254359,1.2028372,0.78499454,0.6998623,-1.5454453265661177
merger,2.248963727866747,0.44835216,0.26801023,0.7867505,-1.8081065106347534
merger,2.5010456006235193,0.7710937,0.5319747,0.69751465,-1.6925879069738252
merger,2.1067249442519103,0.79649067,0.523862,0.66616476,-1.2563508967063395
merger,1.769669326718561,0.42036402,0.28517047,0.69186205,-1.2719095706495205
merger,2.251523340823797,0.7879381,0.52883935,0.68003,-1.525566015759039
merger,2.186828273558529,0.8080304,0.5378689,0.68898344,-1.454886586621319
merger,2.6235206705892393,0.78209686,0.53449845,0.7064845,-1.8243018912200952
merger,1.7076566572575524,0.75792056,0.24633026,0.71819043,-1.168576052667783
merger,1.4644903361493402,0.8136961,0.56695205,0.6953821,-0.850718034418735
merger,1.8136330946213826,0.5298149,0.19554608,0.73227155,-1.3817435064324481
merger,2.017523645010023,0.4910626,0.26267493,0.76535016,-1.553112106989998
merger,2.777499336275735,0.77132386,0.5379037,0.70509183,-2.0176134558840477
merger,2.22724631857872,0.8013325,0.54935175,0.6880908,-1.4248330293123135
merger,1.7663027576245092,0.6576297,0.26561552,0.74238145,-1.2617676168646152
merger,2.7461637859113046,0.78717506,0.5428836,0.7047657,-2.1186608101942936
merger,2.0245681052410225,0.7994176,0.5436242,0.68751764,-1.189665330120313
merger,2.1213660156092122,0.8280635,0.5372507,0.68949866,-1.418979633642397
merger,2.6640027711737018,0.7782215,0.5375095,0.7147018,-1.9238251395938706
merger,2.3601434244343844,0.5645127,0.29638892,0.74688375,-1.8814543207895558
merger,1.560471932458938,0.82287437,0.5652984,0.6789198,-0.8961600315351301
merger,1.9028951563570726,0.8074382,0.5520439,0.68603516,-1.0888721946272215
merger,2.1942357434991986,1.184014,0.8087198,0.71304435,-1.4162490407188029
merger,2.6976546905285153,0.78820527,0.52952415,0.7085621,-2.0132996033650783
merger,1.6045759185386599,0.82434344,0.55823773,0.6803658,-0.8949830594816658
merger,1.7080608848259504,0.3849495,0.23010856,0.73172307,-1.1518828791500786
merger,1.938026290835185,0.8007983,0.56003225,0.69173276,-0.9942912381253675
merger,2.476879734650635,0.8014426,0.5194145,0.69400054,-1.676281528538684
merger,1.1732951489356584,0.7964029,0.56450355,0.69108903,-0.738485369679635
merger,2.6663285646438073,0.7919062,0.52733594,0.69629514,-2.1132859718039914
merger,1.714711600471768,0.35355243,0.16338871,0.71295244,-1.2698774265796569
merger,1.8420793473404333,0.80107164,0.5450211,0.6710135,-1.0876313514804794
merger,1.928257959069513,0.7544097,0.5206134,0.66714835,-1.2141034531207162
merger,3.149509047667344,0.8902925,0.6147412,0.7614343,-2.1746244842273845
merger,2.175088999893932,0.39618874,0.18095435,0.7682179,-1.8835804509748326
merger,2.1418803759266862,0.8123848,0.53595775,0.67746973,-1.3964748666128683
merger,2.2181701858485994,0.91970044,0.6439461,0.69314474,-1.3890024621624946
merger,2.567303944440554,0.78688896,0.53925115,0.7058872,-1.7291487277416802
merger,1.945311037742612,0.8006379,0.55151844,0.6908182,-1.0928284173410818
merger,2.0495468704221516,0.78664774,0.5246158,0.66080403,-1.2973077703398184
merger,1.7076131639482628,0.813015,0.552172,0.6848005,-0.9579487409474113
merger,2.1491893065320395,0.54544955,0.25377998,0.7592528,-1.7372326131140765
merger,2.5615647682979366,1.1390653,0.7700847,0.7001812,-1.5789807516636858
merger,1.5114651413829812,0.81030047,0.5564681,0.68947256,-0.883399992712139
merger,2.0856095835197332,0.8032038,0.5555543,0.68837464,-1.3023120326429554
merger,1.832744007746633,0.83295476,0.54784113,0.68495286,-1.1133191725871978
merger,3.0901221947871225,0.83768296,0.60338426,0.75664204,-1.9575155106013373
merger,2.413031747466537,0.47334763,0.27709523,0.7810058,-1.9729184147978172
merger,2.1354664363423437,0.9581402,0.65106755,0.6915668,-1.3264902470807036
merger,2.30438915361871,0.795411,0.55476606,0.7042849,-1.579809363261119
merger,1.3070503406886733,0.81531227,0.5765444,0.7036374,-0.7808202330977096
merger,2.0817045866623456,0.6241368,0.29918817,0.7454958,-1.5325705622582069
merger,2.129834514106605,1.1764101,0.7787608,0.6726854,-1.3764163790118307
merger,1.6999981854332273,0.4356559,0.20751584,0.7307463,-1.172348335711148
merger,1.3620740073146198,0.79791975,0.56384945,0.69734466,-0.8755149845188562
merger,1.6558686908438227,0.8218006,0.56978977,0.6853514,-0.9100693874154614
merger,3.199399216851341,1.0145198,0.7450178,0.73280275,-1.9615220607430737
merger,2.553236237486218,0.55739504,0.37804917,0.74491346,-2.01039536339473
merger,1.399461327717193,0.80285823,0.5670267,0.6811977,-0.7960370481372346
merger,2.9589791405584496,1.048918,0.6908372,0.7192396,-1.973506580923371
merger,1.7611204393939228,0.6974256,0.2595516,0.7163453,-1.344726520982437
merger,1.979229864313587,0.77919436,0.55488944,0.6968329,-1.1995485570741538
merger,2.168273420683233,0.8018704,0.55496883,0.69672126,-1.3242367899579903
merger,2.3617810811850215,0.63522035,0.44722715,0.7302775,-1.6186601526969258
merger,2.0533422923437645,0.8107924,0.5518671,0.69655645,-1.2064825693476522
merger,2.0488512100433267,0.35085925,0.20211203,0.7952353,-1.7573741775938465
merger,1.7126293557137116,0.7961398,0.5621272,0.6967029,-0.9620634940818242
merger,2.240028923012491,0.7572319,0.541867,0.70397794,-1.4258460898759284
merger,1.9119089434592316,0.3906635,0.17032939,0.7346035,-1.5262921710481283
merger,1.934650853455112,0.7799635,0.54716355,0.6847911,-1.0619834498838356
merger,2.3611852523914107,1.2460289,0.80270624,0.6902245,-1.6280021886858005
merger,2.6350855123559653,0.62387586,0.44654202,0.7575207,-1.9410963728991295
merger,2.531906771937564,0.7946868,0.5382883,0.69540036,-1.79624295410473
merger,2.3926824903521746,0.7380362,0.5249787,0.6956373,-1.5563312514636567
merger,2.293011656806507,0.78758276,0.547774,0.702801,-1.5047124243772536
merger,2.5226464855851822,0.62082964,0.40946567,0.74232996,-1.9369832438805705
merger,2.2953343548165566,0.7708184,0.51866734,0.66659296,-1.4319938665529457
merger,2.317807373225362,0.7000269,0.4791768,0.73137814,-1.4897426042579849
merger,2.159162015116281,0.38799062,0.25503787,0.7917846,-1.7543456271743803
merger,2.3213281584085195,0.51838297,0.30430996,0.7748573,-1.7659106001248348
merger,1.8498146222010554,0.81420714,0.5548852,0.688069,-1.0188961845180122
merger,2.246462305386893,0.8032968,0.5405557,0.69310075,-1.3224158265412127
merger,1.7343916020318684,0.51668787,0.20077422,0.7335215,-1.1525608031729984
merger,1.9820702390823914,0.8221374,0.5539303,0.6924202,-1.151307140962172
merger,1.918486985644621,0.8000402,0.55531466,0.69202447,-1.0799550549766637
merger,2.8640963707658824,0.7697635,0.5305337,0.7138849,-1.952210312740797
merger,3.156059675079557,1.167447,0.7872263,0.72719,-2.1371735828681966
merger,2.7374588665622324,0.9030958,0.6500532,0.7238914,-1.6173166392811398
merger,1.721477558886123,0.79388595,0.5536275,0.68073165,-1.031072018075392
merger,1.2680922122707925,0.8018625,0.56797,0.6949933,-0.7752648788356924
merger,1.7168579277837273,0.68553966,0.34375808,0.70234966,-1.1766352642394127
merger,2.1603770940251077,0.7748457,0.53421867,0.68857396,-1.2642598367086713
merger,2.129068543404612,0.31683484,0.20882137,0.7680883,-1.8250001347136944
merger,1.56984485949571,0.4769953,0.23971808,0.7068652,-1.100374429127775
merger,2.595163409579402,1.1421292,0.73017025,0.7099075,-1.651052983468275
merger,2.831683067157452,0.7388839,0.51501065,0.703699,-2.124012476760758
merger,2.0606481890631687,0.8015406,0.54284894,0.6788256,-1.155411351978387
merger,1.7550417720796572,0.45895204,0.19235952,0.75037897,-1.3376101937409233
merger,2.637485702661322,0.7412844,0.5189439,0.68871415,-1.7503149376438767
merger,1.9815877291872694,0.8074916,0.54686266,0.69159186,-1.226606264259788
merger,1.7652078471106811,0.77865356,0.54370934,0.6916431,-1.0380553328357724
merger,2.0013913712273386,1.1800394,0.76404524,0.68128306,-1.3624085367505658
merger,1.7394977292706117,0.8138742,0.5626209,0.6964145,-1.0089660567679866
merger,1.9657112637264773,0.40237042,0.28061303,0.72379047,-1.4682783136794786
merger,1.9884617487578125,0.85471356,0.54614055,0.68867445,-1.2225217125702548
